,Sex,AgeGroup,Year,State,DeathCount
6617,Male,1-4,2012,W.P. Putrajaya,2.0
6618,Male,5-9,2012,Johor,46.0
6619,Male,5-9,2012,Kedah,32.0
6620,Male,5-9,2012,Kelantan,31.0
6621,Male,5-9,2012,Melaka,8.0
6622,Male,5-9,2012,Negeri Sembilan,7.0
6623,Male,5-9,2012,Pulau Pinang,13.0
6624,Male,5-9,2012,Pahang,19.0
6625,Male,5-9,2012,Perak,27.0
6626,Male,5-9,2012,Perlis,1.0
6627,Male,5-9,2012,Sabah,0.0
6628,Male,5-9,2012,Sarawak,27.0
6629,Male,5-9,2012,Selangor,44.0
6630,Male,5-9,2012,Terengganu,26.0
6631,Male,5-9,2012,W.P. Kuala Lumpur,9.0
6632,Male,5-9,2012,W.P. Labuan,2.0
6633,Male,5-9,2012,W.P. Putrajaya,1.0
6634,Male,10-14,2012,Johor,64.0
6635,Male,10-14,2012,Kedah,34.0
6636,Male,10-14,2012,Kelantan,51.0
6637,Male,10-14,2012,Melaka,14.0
6638,Male,10-14,2012,Negeri Sembilan,9.0
6639,Male,10-14,2012,Pulau Pinang,22.0
6640,Male,10-14,2012,Pahang,41.0
6641,Male,10-14,2012,Perak,58.0
6642,Male,10-14,2012,Perlis,5.0
6643,Male,10-14,2012,Sabah,0.0
6644,Male,10-14,2012,Sarawak,47.0
6645,Male,10-14,2012,Selangor,60.0
6646,Male,10-14,2012,Terengganu,27.0
6647,Male,10-14,2012,W.P. Kuala Lumpur,15.0
6648,Male,10-14,2012,W.P. Labuan,1.0
6649,Male,10-14,2012,W.P. Putrajaya,0.0
6650,Male,15-19,2012,Johor,241.0
6651,Male,15-19,2012,Kedah,147.0
6652,Male,15-19,2012,Kelantan,116.0
6653,Male,15-19,2012,Melaka,60.0
6654,Male,15-19,2012,Negeri Sembilan,64.0
6655,Male,15-19,2012,Pulau Pinang,88.0
6656,Male,15-19,2012,Pahang,113.0
6657,Male,15-19,2012,Perak,160.0
6658,Male,15-19,2012,Perlis,18.0
6659,Male,15-19,2012,Sabah,0.0
6660,Male,15-19,2012,Sarawak,106.0
6661,Male,15-19,2012,Selangor,238.0
6662,Male,15-19,2012,Terengganu,98.0
6663,Male,15-19,2012,W.P. Kuala Lumpur,57.0
6664,Male,15-19,2012,W.P. Labuan,5.0
6665,Male,15-19,2012,W.P. Putrajaya,1.0
6666,Male,20-24,2012,Johor,242.0
6667,Male,20-24,2012,Kedah,146.0
6668,Male,20-24,2012,Kelantan,107.0
6669,Male,20-24,2012,Melaka,56.0
6670,Male,20-24,2012,Negeri Sembilan,72.0
6671,Male,20-24,2012,Pulau Pinang,82.0
6672,Male,20-24,2012,Pahang,133.0
6673,Male,20-24,2012,Perak,178.0
6674,Male,20-24,2012,Perlis,17.0
6675,Male,20-24,2012,Sabah,0.0
6676,Male,20-24,2012,Sarawak,116.0
6677,Male,20-24,2012,Selangor,271.0
6678,Male,20-24,2012,Terengganu,94.0
6679,Male,20-24,2012,W.P. Kuala Lumpur,62.0
6680,Male,20-24,2012,W.P. Labuan,1.0
6681,Male,20-24,2012,W.P. Putrajaya,0.0
6682,Male,25-29,2012,Johor,217.0
6683,Male,25-29,2012,Kedah,127.0
6684,Male,25-29,2012,Kelantan,123.0
6685,Male,25-29,2012,Melaka,51.0
6686,Male,25-29,2012,Negeri Sembilan,82.0
6687,Male,25-29,2012,Pulau Pinang,67.0
6688,Male,25-29,2012,Pahang,118.0
6689,Male,25-29,2012,Perak,165.0
6690,Male,25-29,2012,Perlis,15.0
6691,Male,25-29,2012,Sabah,0.0
6692,Male,25-29,2012,Sarawak,129.0
6693,Male,25-29,2012,Selangor,258.0
6694,Male,25-29,2012,Terengganu,93.0
6695,Male,25-29,2012,W.P. Kuala Lumpur,98.0
6696,Male,25-29,2012,W.P. Labuan,3.0
6697,Male,25-29,2012,W.P. Putrajaya,2.0
6698,Male,30-34,2012,Johor,247.0
6699,Male,30-34,2012,Kedah,150.0
6700,Male,30-34,2012,Kelantan,153.0
6701,Male,30-34,2012,Melaka,51.0
6702,Male,30-34,2012,Negeri Sembilan,103.0
6703,Male,30-34,2012,Pulau Pinang,87.0
6704,Male,30-34,2012,Pahang,171.0
6705,Male,30-34,2012,Perak,202.0
6706,Male,30-34,2012,Perlis,18.0
6707,Male,30-34,2012,Sabah,0.0
6708,Male,30-34,2012,Sarawak,153.0
6709,Male,30-34,2012,Selangor,340.0
6710,Male,30-34,2012,Terengganu,117.0
6711,Male,30-34,2012,W.P. Kuala Lumpur,86.0
6712,Male,30-34,2012,W.P. Labuan,2.0
6713,Male,30-34,2012,W.P. Putrajaya,3.0
6714,Male,35-39,2012,Johor,325.0
6715,Male,35-39,2012,Kedah,185.0
6716,Male,35-39,2012,Kelantan,227.0
6717,Male,35-39,2012,Melaka,57.0
6718,Male,35-39,2012,Negeri Sembilan,102.0
6719,Male,35-39,2012,Pulau Pinang,133.0
6720,Male,35-39,2012,Pahang,217.0
6721,Male,35-39,2012,Perak,217.0
6722,Male,35-39,2012,Perlis,15.0
6723,Male,35-39,2012,Sabah,0.0
6724,Male,35-39,2012,Sarawak,176.0
6725,Male,35-39,2012,Selangor,384.0
6726,Male,35-39,2012,Terengganu,149.0
6727,Male,35-39,2012,W.P. Kuala Lumpur,93.0
6728,Male,35-39,2012,W.P. Labuan,6.0
6729,Male,35-39,2012,W.P. Putrajaya,3.0
6730,Male,40-44,2012,Johor,411.0
6731,Male,40-44,2012,Kedah,243.0
6732,Male,40-44,2012,Kelantan,219.0
6733,Male,40-44,2012,Melaka,83.0
6734,Male,40-44,2012,Negeri Sembilan,149.0
6735,Male,40-44,2012,Pulau Pinang,160.0
6736,Male,40-44,2012,Pahang,186.0
6737,Male,40-44,2012,Perak,327.0
6738,Male,40-44,2012,Perlis,13.0
6739,Male,40-44,2012,Sabah,0.0
6740,Male,40-44,2012,Sarawak,241.0
6741,Male,40-44,2012,Selangor,548.0
6742,Male,40-44,2012,Terengganu,161.0
6743,Male,40-44,2012,W.P. Kuala Lumpur,175.0
6744,Male,40-44,2012,W.P. Labuan,5.0
6745,Male,40-44,2012,W.P. Putrajaya,2.0
6746,Male,45-49,2012,Johor,554.0
6747,Male,45-49,2012,Kedah,339.0
6748,Male,45-49,2012,Kelantan,244.0
6749,Male,45-49,2012,Melaka,135.0
6750,Male,45-49,2012,Negeri Sembilan,192.0
6751,Male,45-49,2012,Pulau Pinang,243.0
6752,Male,45-49,2012,Pahang,247.0
6753,Male,45-49,2012,Perak,456.0
6754,Male,45-49,2012,Perlis,38.0
6755,Male,45-49,2012,Sabah,0.0
6756,Male,45-49,2012,Sarawak,324.0
6757,Male,45-49,2012,Selangor,753.0
6758,Male,45-49,2012,Terengganu,178.0
6759,Male,45-49,2012,W.P. Kuala Lumpur,229.0
6760,Male,45-49,2012,W.P. Labuan,10.0
6761,Male,45-49,2012,W.P. Putrajaya,2.0
6762,Male,50-54,2012,Johor,744.0
6763,Male,50-54,2012,Kedah,542.0
6764,Male,50-54,2012,Kelantan,406.0
6765,Male,50-54,2012,Melaka,181.0
6766,Male,50-54,2012,Negeri Sembilan,281.0
6767,Male,50-54,2012,Pulau Pinang,364.0
6768,Male,50-54,2012,Pahang,351.0
6769,Male,50-54,2012,Perak,681.0
6770,Male,50-54,2012,Perlis,54.0
6771,Male,50-54,2012,Sabah,0.0
6772,Male,50-54,2012,Sarawak,371.0
6773,Male,50-54,2012,Selangor,1043.0
6774,Male,50-54,2012,Terengganu,246.0
6775,Male,50-54,2012,W.P. Kuala Lumpur,343.0
6776,Male,50-54,2012,W.P. Labuan,16.0
6777,Male,50-54,2012,W.P. Putrajaya,4.0
6778,Male,55-59,2012,Johor,884.0
6779,Male,55-59,2012,Kedah,672.0
6780,Male,55-59,2012,Kelantan,427.0
6781,Male,55-59,2012,Melaka,228.0
6782,Male,55-59,2012,Negeri Sembilan,323.0
6783,Male,55-59,2012,Pulau Pinang,471.0
6784,Male,55-59,2012,Pahang,423.0
6785,Male,55-59,2012,Perak,779.0
6786,Male,55-59,2012,Perlis,81.0
6787,Male,55-59,2012,Sabah,0.0
6788,Male,55-59,2012,Sarawak,495.0
6789,Male,55-59,2012,Selangor,1216.0
6790,Male,55-59,2012,Terengganu,295.0
6791,Male,55-59,2012,W.P. Kuala Lumpur,422.0
6792,Male,55-59,2012,W.P. Labuan,14.0
6793,Male,55-59,2012,W.P. Putrajaya,7.0
6794,Male,60-64,2012,Johor,1022.0
6795,Male,60-64,2012,Kedah,734.0
6796,Male,60-64,2012,Kelantan,525.0
6797,Male,60-64,2012,Melaka,293.0
6798,Male,60-64,2012,Negeri Sembilan,382.0
6799,Male,60-64,2012,Pulau Pinang,556.0
6800,Male,60-64,2012,Pahang,497.0
6801,Male,60-64,2012,Perak,985.0
6802,Male,60-64,2012,Perlis,88.0
6803,Male,60-64,2012,Sabah,0.0
6804,Male,60-64,2012,Sarawak,580.0
6805,Male,60-64,2012,Selangor,1275.0
6806,Male,60-64,2012,Terengganu,333.0
6807,Male,60-64,2012,W.P. Kuala Lumpur,483.0
6808,Male,60-64,2012,W.P. Labuan,9.0
6809,Male,60-64,2012,W.P. Putrajaya,5.0
6810,Male,65-69,2012,Johor,1044.0
6811,Male,65-69,2012,Kedah,725.0
6812,Male,65-69,2012,Kelantan,658.0
6813,Male,65-69,2012,Melaka,282.0
6814,Male,65-69,2012,Negeri Sembilan,319.0
6815,Male,65-69,2012,Pulau Pinang,621.0
6816,Male,65-69,2012,Pahang,519.0
6817,Male,65-69,2012,Perak,1052.0
6818,Male,65-69,2012,Perlis,119.0
6819,Male,65-69,2012,Sabah,0.0
6820,Male,65-69,2012,Sarawak,737.0
6821,Male,65-69,2012,Selangor,1310.0
6822,Male,65-69,2012,Terengganu,424.0
6823,Male,65-69,2012,W.P. Kuala Lumpur,432.0
6824,Male,65-69,2012,W.P. Labuan,14.0
6825,Male,65-69,2012,W.P. Putrajaya,7.0
6826,Male,70-74,2012,Johor,1146.0
6827,Male,70-74,2012,Kedah,868.0
6828,Male,70-74,2012,Kelantan,615.0
6829,Male,70-74,2012,Melaka,327.0
6830,Male,70-74,2012,Negeri Sembilan,361.0
6831,Male,70-74,2012,Pulau Pinang,662.0
6832,Male,70-74,2012,Pahang,567.0
6833,Male,70-74,2012,Perak,1217.0
6834,Male,70-74,2012,Perlis,132.0
6835,Male,70-74,2012,Sabah,0.0
6836,Male,70-74,2012,Sarawak,735.0
6837,Male,70-74,2012,Selangor,1375.0
6838,Male,70-74,2012,Terengganu,353.0
6839,Male,70-74,2012,W.P. Kuala Lumpur,458.0
6840,Male,70-74,2012,W.P. Labuan,15.0
6841,Male,70-74,2012,W.P. Putrajaya,5.0
6842,Male,75-79,2012,Johor,1103.0
6843,Male,75-79,2012,Kedah,842.0
6844,Male,75-79,2012,Kelantan,527.0
6845,Male,75-79,2012,Melaka,316.0
6846,Male,75-79,2012,Negeri Sembilan,361.0
6847,Male,75-79,2012,Pulau Pinang,586.0
6848,Male,75-79,2012,Pahang,443.0
6849,Male,75-79,2012,Perak,1136.0
6850,Male,75-79,2012,Perlis,89.0
6851,Male,75-79,2012,Sabah,0.0
6852,Male,75-79,2012,Sarawak,722.0
6853,Male,75-79,2012,Selangor,1130.0
6854,Male,75-79,2012,Terengganu,362.0
6855,Male,75-79,2012,W.P. Kuala Lumpur,442.0
6856,Male,75-79,2012,W.P. Labuan,17.0
6857,Male,75-79,2012,W.P. Putrajaya,2.0
6858,Male,80-84,2012,Johor,720.0
6859,Male,80-84,2012,Kedah,587.0
6860,Male,80-84,2012,Kelantan,443.0
6861,Male,80-84,2012,Melaka,223.0
6862,Male,80-84,2012,Negeri Sembilan,251.0
6863,Male,80-84,2012,Pulau Pinang,437.0
6864,Male,80-84,2012,Pahang,246.0
6865,Male,80-84,2012,Perak,837.0
6866,Male,80-84,2012,Perlis,79.0
6867,Male,80-84,2012,Sabah,0.0
6868,Male,80-84,2012,Sarawak,641.0
6869,Male,80-84,2012,Selangor,840.0
6870,Male,80-84,2012,Terengganu,221.0
6871,Male,80-84,2012,W.P. Kuala Lumpur,322.0
6872,Male,80-84,2012,W.P. Labuan,5.0
6873,Male,80-84,2012,W.P. Putrajaya,3.0
6874,Male,85+,2012,Johor,676.0
6875,Male,85+,2012,Kedah,495.0
6876,Male,85+,2012,Kelantan,509.0
6877,Male,85+,2012,Melaka,162.0
6878,Male,85+,2012,Negeri Sembilan,242.0
6879,Male,85+,2012,Pulau Pinang,382.0
6880,Male,85+,2012,Pahang,254.0
6881,Male,85+,2012,Perak,665.0
6882,Male,85+,2012,Perlis,80.0
6883,Male,85+,2012,Sabah,0.0
6884,Male,85+,2012,Sarawak,631.0
6885,Male,85+,2012,Selangor,702.0
6886,Male,85+,2012,Terengganu,277.0
6887,Male,85+,2012,W.P. Kuala Lumpur,285.0
6888,Male,85+,2012,W.P. Labuan,9.0
6889,Male,85+,2012,W.P. Putrajaya,2.0
6890,Female,Below 1,2012,Johor,175.0
6891,Female,Below 1,2012,Kedah,100.0
6892,Female,Below 1,2012,Kelantan,123.0
6893,Female,Below 1,2012,Melaka,51.0
6894,Female,Below 1,2012,Negeri Sembilan,64.0
6895,Female,Below 1,2012,Pulau Pinang,67.0
6896,Female,Below 1,2012,Pahang,91.0
6897,Female,Below 1,2012,Perak,107.0
6898,Female,Below 1,2012,Perlis,15.0
6899,Female,Below 1,2012,Sabah,0.0
6900,Female,Below 1,2012,Sarawak,115.0
6901,Female,Below 1,2012,Selangor,241.0
6902,Female,Below 1,2012,Terengganu,89.0
6903,Female,Below 1,2012,W.P. Kuala Lumpur,55.0
6904,Female,Below 1,2012,W.P. Labuan,6.0
6905,Female,Below 1,2012,W.P. Putrajaya,11.0
6906,Female,1-4,2012,Johor,34.0
6907,Female,1-4,2012,Kedah,20.0
6908,Female,1-4,2012,Kelantan,35.0
6909,Female,1-4,2012,Melaka,7.0
6910,Female,1-4,2012,Negeri Sembilan,11.0
6911,Female,1-4,2012,Pulau Pinang,13.0
6912,Female,1-4,2012,Pahang,33.0
6913,Female,1-4,2012,Perak,36.0
6914,Female,1-4,2012,Perlis,7.0
6915,Female,1-4,2012,Sabah,0.0
6916,Female,1-4,2012,Sarawak,31.0
6917,Female,1-4,2012,Selangor,63.0
6918,Female,1-4,2012,Terengganu,13.0
6919,Female,1-4,2012,W.P. Kuala Lumpur,14.0
6920,Female,1-4,2012,W.P. Labuan,0.0
6921,Female,1-4,2012,W.P. Putrajaya,3.0
6922,Female,5-9,2012,Johor,29.0
6923,Female,5-9,2012,Kedah,19.0
6924,Female,5-9,2012,Kelantan,26.0
6925,Female,5-9,2012,Melaka,10.0
6926,Female,5-9,2012,Negeri Sembilan,10.0
6927,Female,5-9,2012,Pulau Pinang,10.0
6928,Female,5-9,2012,Pahang,20.0
6929,Female,5-9,2012,Perak,18.0
6930,Female,5-9,2012,Perlis,4.0
6931,Female,5-9,2012,Sabah,0.0
6932,Female,5-9,2012,Sarawak,22.0
6933,Female,5-9,2012,Selangor,42.0
6934,Female,5-9,2012,Terengganu,13.0
6935,Female,5-9,2012,W.P. Kuala Lumpur,8.0
6936,Female,5-9,2012,W.P. Labuan,0.0
6937,Female,5-9,2012,W.P. Putrajaya,0.0
6938,Female,10-14,2012,Johor,30.0
6939,Female,10-14,2012,Kedah,31.0
6940,Female,10-14,2012,Kelantan,21.0
6941,Female,10-14,2012,Melaka,9.0
6942,Female,10-14,2012,Negeri Sembilan,9.0
6943,Female,10-14,2012,Pulau Pinang,21.0
6944,Female,10-14,2012,Pahang,20.0
6945,Female,10-14,2012,Perak,33.0
6946,Female,10-14,2012,Perlis,2.0
6947,Female,10-14,2012,Sabah,0.0
6948,Female,10-14,2012,Sarawak,14.0
6949,Female,10-14,2012,Selangor,41.0
6950,Female,10-14,2012,Terengganu,16.0
6951,Female,10-14,2012,W.P. Kuala Lumpur,10.0
6952,Female,10-14,2012,W.P. Labuan,0.0
6953,Female,10-14,2012,W.P. Putrajaya,1.0
6954,Female,15-19,2012,Johor,66.0
6955,Female,15-19,2012,Kedah,42.0
6956,Female,15-19,2012,Kelantan,26.0
6957,Female,15-19,2012,Melaka,16.0
6958,Female,15-19,2012,Negeri Sembilan,19.0
6959,Female,15-19,2012,Pulau Pinang,18.0
6960,Female,15-19,2012,Pahang,32.0
6961,Female,15-19,2012,Perak,48.0
6962,Female,15-19,2012,Perlis,8.0
6963,Female,15-19,2012,Sabah,0.0
6964,Female,15-19,2012,Sarawak,29.0
6965,Female,15-19,2012,Selangor,62.0
6966,Female,15-19,2012,Terengganu,19.0
6967,Female,15-19,2012,W.P. Kuala Lumpur,19.0
6968,Female,15-19,2012,W.P. Labuan,1.0
6969,Female,15-19,2012,W.P. Putrajaya,0.0
6970,Female,20-24,2012,Johor,76.0
6971,Female,20-24,2012,Kedah,44.0
6972,Female,20-24,2012,Kelantan,35.0
6973,Female,20-24,2012,Melaka,18.0
6974,Female,20-24,2012,Negeri Sembilan,24.0
6975,Female,20-24,2012,Pulau Pinang,15.0
6976,Female,20-24,2012,Pahang,36.0
6977,Female,20-24,2012,Perak,60.0
6978,Female,20-24,2012,Perlis,5.0
6979,Female,20-24,2012,Sabah,0.0
6980,Female,20-24,2012,Sarawak,43.0
6981,Female,20-24,2012,Selangor,74.0
6982,Female,20-24,2012,Terengganu,30.0
6983,Female,20-24,2012,W.P. Kuala Lumpur,17.0
6984,Female,20-24,2012,W.P. Labuan,1.0
6985,Female,20-24,2012,W.P. Putrajaya,1.0
6986,Female,25-29,2012,Johor,72.0
6987,Female,25-29,2012,Kedah,58.0
6988,Female,25-29,2012,Kelantan,44.0
6989,Female,25-29,2012,Melaka,20.0
6990,Female,25-29,2012,Negeri Sembilan,22.0
6991,Female,25-29,2012,Pulau Pinang,27.0
6992,Female,25-29,2012,Pahang,50.0
6993,Female,25-29,2012,Perak,72.0
6994,Female,25-29,2012,Perlis,5.0
6995,Female,25-29,2012,Sabah,0.0
6996,Female,25-29,2012,Sarawak,43.0
6997,Female,25-29,2012,Selangor,92.0
6998,Female,25-29,2012,Terengganu,32.0
6999,Female,25-29,2012,W.P. Kuala Lumpur,30.0
7000,Female,25-29,2012,W.P. Labuan,1.0
7001,Female,25-29,2012,W.P. Putrajaya,3.0
7002,Female,30-34,2012,Johor,99.0
7003,Female,30-34,2012,Kedah,57.0
7004,Female,30-34,2012,Kelantan,59.0
7005,Female,30-34,2012,Melaka,24.0
7006,Female,30-34,2012,Negeri Sembilan,29.0
7007,Female,30-34,2012,Pulau Pinang,39.0
7008,Female,30-34,2012,Pahang,54.0
7009,Female,30-34,2012,Perak,78.0
7010,Female,30-34,2012,Perlis,8.0
7011,Female,30-34,2012,Sabah,0.0
7012,Female,30-34,2012,Sarawak,62.0
7013,Female,30-34,2012,Selangor,130.0
7014,Female,30-34,2012,Terengganu,32.0
7015,Female,30-34,2012,W.P. Kuala Lumpur,34.0
7016,Female,30-34,2012,W.P. Labuan,3.0
7017,Female,30-34,2012,W.P. Putrajaya,2.0
7018,Female,35-39,2012,Johor,144.0
7019,Female,35-39,2012,Kedah,84.0
7020,Female,35-39,2012,Kelantan,59.0
7021,Female,35-39,2012,Melaka,25.0
7022,Female,35-39,2012,Negeri Sembilan,40.0
7023,Female,35-39,2012,Pulau Pinang,64.0
7024,Female,35-39,2012,Pahang,68.0
7025,Female,35-39,2012,Perak,93.0
7026,Female,35-39,2012,Perlis,7.0
7027,Female,35-39,2012,Sabah,0.0
7028,Female,35-39,2012,Sarawak,92.0
7029,Female,35-39,2012,Selangor,162.0
7030,Female,35-39,2012,Terengganu,37.0
7031,Female,35-39,2012,W.P. Kuala Lumpur,53.0
7032,Female,35-39,2012,W.P. Labuan,3.0
7033,Female,35-39,2012,W.P. Putrajaya,4.0
7034,Female,40-44,2012,Johor,199.0
7035,Female,40-44,2012,Kedah,115.0
7036,Female,40-44,2012,Kelantan,79.0
7037,Female,40-44,2012,Melaka,42.0
7038,Female,40-44,2012,Negeri Sembilan,59.0
7039,Female,40-44,2012,Pulau Pinang,70.0
7040,Female,40-44,2012,Pahang,73.0
7041,Female,40-44,2012,Perak,130.0
7042,Female,40-44,2012,Perlis,21.0
7043,Female,40-44,2012,Sabah,0.0
7044,Female,40-44,2012,Sarawak,130.0
7045,Female,40-44,2012,Selangor,254.0
7046,Female,40-44,2012,Terengganu,66.0
7047,Female,40-44,2012,W.P. Kuala Lumpur,69.0
7048,Female,40-44,2012,W.P. Labuan,2.0
7049,Female,40-44,2012,W.P. Putrajaya,1.0
7050,Female,45-49,2012,Johor,327.0
7051,Female,45-49,2012,Kedah,199.0
7052,Female,45-49,2012,Kelantan,158.0
7053,Female,45-49,2012,Melaka,78.0
7054,Female,45-49,2012,Negeri Sembilan,93.0
7055,Female,45-49,2012,Pulau Pinang,119.0
7056,Female,45-49,2012,Pahang,125.0
7057,Female,45-49,2012,Perak,207.0
7058,Female,45-49,2012,Perlis,29.0
7059,Female,45-49,2012,Sabah,0.0
7060,Female,45-49,2012,Sarawak,167.0
7061,Female,45-49,2012,Selangor,367.0
7062,Female,45-49,2012,Terengganu,92.0
7063,Female,45-49,2012,W.P. Kuala Lumpur,105.0
7064,Female,45-49,2012,W.P. Labuan,4.0
7065,Female,45-49,2012,W.P. Putrajaya,1.0
7066,Female,50-54,2012,Johor,391.0
7067,Female,50-54,2012,Kedah,292.0
7068,Female,50-54,2012,Kelantan,237.0
7069,Female,50-54,2012,Melaka,113.0
7070,Female,50-54,2012,Negeri Sembilan,145.0
7071,Female,50-54,2012,Pulau Pinang,190.0
7072,Female,50-54,2012,Pahang,182.0
7073,Female,50-54,2012,Perak,348.0
7074,Female,50-54,2012,Perlis,41.0
7075,Female,50-54,2012,Sabah,0.0
7076,Female,50-54,2012,Sarawak,254.0
7077,Female,50-54,2012,Selangor,483.0
7078,Female,50-54,2012,Terengganu,151.0
7079,Female,50-54,2012,W.P. Kuala Lumpur,174.0
7080,Female,50-54,2012,W.P. Labuan,4.0
7081,Female,50-54,2012,W.P. Putrajaya,5.0
7082,Female,55-59,2012,Johor,509.0
7083,Female,55-59,2012,Kedah,343.0
7084,Female,55-59,2012,Kelantan,286.0
7085,Female,55-59,2012,Melaka,111.0
7086,Female,55-59,2012,Negeri Sembilan,181.0
7087,Female,55-59,2012,Pulau Pinang,268.0
7088,Female,55-59,2012,Pahang,241.0
7089,Female,55-59,2012,Perak,423.0
7090,Female,55-59,2012,Perlis,42.0
7091,Female,55-59,2012,Sabah,0.0
7092,Female,55-59,2012,Sarawak,307.0
7093,Female,55-59,2012,Selangor,660.0
7094,Female,55-59,2012,Terengganu,166.0
7095,Female,55-59,2012,W.P. Kuala Lumpur,236.0
7096,Female,55-59,2012,W.P. Labuan,8.0
7097,Female,55-59,2012,W.P. Putrajaya,7.0
7098,Female,60-64,2012,Johor,637.0
7099,Female,60-64,2012,Kedah,445.0
7100,Female,60-64,2012,Kelantan,336.0
7101,Female,60-64,2012,Melaka,173.0
7102,Female,60-64,2012,Negeri Sembilan,216.0
7103,Female,60-64,2012,Pulau Pinang,341.0
7104,Female,60-64,2012,Pahang,261.0
7105,Female,60-64,2012,Perak,579.0
7106,Female,60-64,2012,Perlis,70.0
7107,Female,60-64,2012,Sabah,0.0
7108,Female,60-64,2012,Sarawak,384.0
7109,Female,60-64,2012,Selangor,772.0
7110,Female,60-64,2012,Terengganu,210.0
7111,Female,60-64,2012,W.P. Kuala Lumpur,263.0
7112,Female,60-64,2012,W.P. Labuan,11.0
7113,Female,60-64,2012,W.P. Putrajaya,3.0
7114,Female,65-69,2012,Johor,641.0
7115,Female,65-69,2012,Kedah,493.0
7116,Female,65-69,2012,Kelantan,460.0
7117,Female,65-69,2012,Melaka,194.0
7118,Female,65-69,2012,Negeri Sembilan,220.0
7119,Female,65-69,2012,Pulau Pinang,395.0
7120,Female,65-69,2012,Pahang,313.0
7121,Female,65-69,2012,Perak,635.0
7122,Female,65-69,2012,Perlis,73.0
7123,Female,65-69,2012,Sabah,0.0
7124,Female,65-69,2012,Sarawak,505.0
7125,Female,65-69,2012,Selangor,797.0
7126,Female,65-69,2012,Terengganu,276.0
7127,Female,65-69,2012,W.P. Kuala Lumpur,254.0
7128,Female,65-69,2012,W.P. Labuan,9.0
7129,Female,65-69,2012,W.P. Putrajaya,13.0
7130,Female,70-74,2012,Johor,814.0
7131,Female,70-74,2012,Kedah,608.0
7132,Female,70-74,2012,Kelantan,545.0
7133,Female,70-74,2012,Melaka,214.0
7134,Female,70-74,2012,Negeri Sembilan,309.0
7135,Female,70-74,2012,Pulau Pinang,530.0
7136,Female,70-74,2012,Pahang,378.0
7137,Female,70-74,2012,Perak,875.0
7138,Female,70-74,2012,Perlis,86.0
7139,Female,70-74,2012,Sabah,0.0
7140,Female,70-74,2012,Sarawak,550.0
7141,Female,70-74,2012,Selangor,983.0
7142,Female,70-74,2012,Terengganu,294.0
7143,Female,70-74,2012,W.P. Kuala Lumpur,331.0
7144,Female,70-74,2012,W.P. Labuan,10.0
7145,Female,70-74,2012,W.P. Putrajaya,3.0
7146,Female,75-79,2012,Johor,939.0
7147,Female,75-79,2012,Kedah,808.0
7148,Female,75-79,2012,Kelantan,502.0
7149,Female,75-79,2012,Melaka,291.0
7150,Female,75-79,2012,Negeri Sembilan,354.0
7151,Female,75-79,2012,Pulau Pinang,525.0
7152,Female,75-79,2012,Pahang,389.0
7153,Female,75-79,2012,Perak,1094.0
7154,Female,75-79,2012,Perlis,105.0
7155,Female,75-79,2012,Sabah,0.0
7156,Female,75-79,2012,Sarawak,612.0
7157,Female,75-79,2012,Selangor,1204.0
7158,Female,75-79,2012,Terengganu,357.0
7159,Female,75-79,2012,W.P. Kuala Lumpur,397.0
7160,Female,75-79,2012,W.P. Labuan,11.0
7161,Female,75-79,2012,W.P. Putrajaya,7.0
7162,Female,80-84,2012,Johor,942.0
7163,Female,80-84,2012,Kedah,714.0
7164,Female,80-84,2012,Kelantan,604.0
7165,Female,80-84,2012,Melaka,298.0
7166,Female,80-84,2012,Negeri Sembilan,327.0
7167,Female,80-84,2012,Pulau Pinang,558.0
7168,Female,80-84,2012,Pahang,313.0
7169,Female,80-84,2012,Perak,1074.0
7170,Female,80-84,2012,Perlis,129.0
7171,Female,80-84,2012,Sabah,0.0
7172,Female,80-84,2012,Sarawak,667.0
7173,Female,80-84,2012,Selangor,1099.0
7174,Female,80-84,2012,Terengganu,295.0
7175,Female,80-84,2012,W.P. Kuala Lumpur,361.0
7176,Female,80-84,2012,W.P. Labuan,12.0
7177,Female,80-84,2012,W.P. Putrajaya,6.0
7178,Female,85+,2012,Johor,1088.0
7179,Female,85+,2012,Kedah,737.0
7180,Female,85+,2012,Kelantan,666.0
7181,Female,85+,2012,Melaka,293.0
7182,Female,85+,2012,Negeri Sembilan,387.0
7183,Female,85+,2012,Pulau Pinang,785.0
7184,Female,85+,2012,Pahang,399.0
7185,Female,85+,2012,Perak,1170.0
7186,Female,85+,2012,Perlis,121.0
7187,Female,85+,2012,Sabah,0.0
7188,Female,85+,2012,Sarawak,800.0
7189,Female,85+,2012,Selangor,1308.0
7190,Female,85+,2012,Terengganu,397.0
7191,Female,85+,2012,W.P. Kuala Lumpur,474.0
7192,Female,85+,2012,W.P. Labuan,12.0
7193,Female,85+,2012,W.P. Putrajaya,2.0
7194,Male,Below 1,2013,Johor,193.0
7195,Male,Below 1,2013,Kedah,131.0
7196,Male,Below 1,2013,Kelantan,164.0
7197,Male,Below 1,2013,Melaka,48.0
7198,Male,Below 1,2013,Negeri Sembilan,68.0
7199,Male,Below 1,2013,Pulau Pinang,78.0
7200,Male,Below 1,2013,Pahang,147.0
7201,Male,Below 1,2013,Perak,137.0
7202,Male,Below 1,2013,Perlis,22.0
